#{"t_start": 1758191258.9625442, "env_id": "MountainCar-v0"}
-128.0,128,46.692076
-123.0,123,46.729834
-128.0,128,46.766527
-167.0,167,46.812887
-172.0,172,46.862417
-161.0,161,46.911294
-188.0,188,46.965429
-170.0,170,47.011532
-174.0,174,47.060807
-170.0,170,47.114264
-200.0,200,47.169252
-200.0,200,47.227615
-133.0,133,47.264182
-200.0,200,47.321261
-195.0,195,47.379009
-186.0,186,47.42966
-121.0,121,47.465934
-135.0,135,47.513039
-167.0,167,47.567844
-200.0,200,47.629684
-184.0,184,47.684887
-185.0,185,47.737016
-182.0,182,47.791506
-174.0,174,47.841803
-170.0,170,47.888806
-200.0,200,47.955696
-105.0,105,47.98605
-169.0,169,48.039597
-153.0,153,48.083018
-182.0,182,48.140406
-168.0,168,48.186354
-159.0,159,48.232161
-182.0,182,48.28564
-173.0,173,48.334867
-89.0,89,48.362101
-176.0,176,48.412208
-200.0,200,48.466309
-163.0,163,48.516996
-127.0,127,48.553058
-102.0,102,48.582263
-200.0,200,48.637089
-182.0,182,48.693261
-200.0,200,48.748344
-119.0,119,48.783944
-200.0,200,48.838362
-150.0,150,48.884891
-149.0,149,48.926314
-200.0,200,48.98113
-197.0,197,49.039488
-167.0,167,49.088881
-159.0,159,49.134532
-167.0,167,49.183394
-174.0,174,49.231385
-153.0,153,49.278177
-149.0,149,49.31896
-154.0,154,49.363328
-146.0,146,49.404135
-153.0,153,49.451197
-200.0,200,49.506511
-140.0,140,49.546292
-200.0,200,49.601265
-200.0,200,49.661406
-153.0,153,49.703151
-152.0,152,49.747749
-191.0,191,49.801711
-174.0,174,49.852544
-144.0,144,49.892991
-157.0,157,49.937539
-195.0,195,49.993109
-140.0,140,50.033103
-147.0,147,50.076985
-173.0,173,50.122565
-152.0,152,50.166592
-173.0,173,50.217723
-157.0,157,50.262483
-158.0,158,50.304141
-200.0,200,50.362191
-146.0,146,50.40522
-118.0,118,50.43729
-120.0,120,50.473352
-156.0,156,50.518207
-122.0,122,50.552061
-148.0,148,50.59656
-122.0,122,50.628873
-161.0,161,50.674752
-116.0,116,50.712569
-171.0,171,50.758717
-154.0,154,50.803243
-200.0,200,50.858208
-163.0,163,50.911067
-121.0,121,50.943543
-118.0,118,50.975821
-158.0,158,51.023955
-163.0,163,51.077875
-186.0,186,51.13018
-153.0,153,51.179175
-200.0,200,51.234038
-200.0,200,51.29444
-113.0,113,51.328374
-200.0,200,51.385464
-177.0,177,51.438715
-112.0,112,51.474596
-171.0,171,51.526104
-200.0,200,51.584511
-119.0,119,51.616757
-113.0,113,51.650579
-120.0,120,51.686221
-187.0,187,51.735805
-151.0,151,51.788379
-110.0,110,51.846454
-175.0,175,51.906773
-183.0,183,51.970589
-110.0,110,52.002132
-150.0,150,52.045252
-165.0,165,52.090542
-149.0,149,52.134877
-178.0,178,52.184571
-159.0,159,52.232072
-109.0,109,52.263632
-146.0,146,52.304465
-99.0,99,52.331426
-118.0,118,52.365347
-116.0,116,52.400945
-181.0,181,52.450816
-157.0,157,52.496071
-150.0,150,52.538906
-191.0,191,52.592675
-190.0,190,52.646592
-156.0,156,52.691961
-193.0,193,52.750029
-165.0,165,52.795638
-125.0,125,52.831588
-108.0,108,52.863035
-150.0,150,52.906123
-161.0,161,52.95419
-168.0,168,53.003263
-165.0,165,53.049036
-168.0,168,53.096467
-186.0,186,53.150574
-179.0,179,53.199774
-172.0,172,53.249357
-162.0,162,53.296993
-171.0,171,53.346144
-186.0,186,53.395773
-120.0,120,53.431312
-181.0,181,53.483167
-162.0,162,53.528324
-180.0,180,53.581166
-196.0,196,53.635323
-186.0,186,53.689144
-159.0,159,53.733465
-159.0,159,53.777959
-112.0,112,53.809632
-167.0,167,53.860573
-119.0,119,53.892389
-104.0,104,53.923477
-121.0,121,53.955598
-170.0,170,54.006691
-188.0,188,54.06066
-115.0,115,54.095077
-113.0,113,54.128487
-171.0,171,54.182669
-165.0,165,54.249648
-115.0,115,54.311898
-159.0,159,54.380292
-119.0,119,54.420972
-165.0,165,54.4764
-169.0,169,54.524504
-96.0,96,54.552944
-161.0,161,54.604005
-115.0,115,54.641264
-165.0,165,54.68723
-122.0,122,54.720073
-149.0,149,54.767201
-181.0,181,54.817661
-156.0,156,54.862405
-174.0,174,54.91206
-175.0,175,54.965782
-137.0,137,55.005144
-166.0,166,55.056071
-175.0,175,55.106389
-178.0,178,55.159275
-163.0,163,55.205332
-162.0,162,55.250298
-161.0,161,55.295505
-174.0,174,55.350383
-152.0,152,55.408799
-149.0,149,55.467534
-155.0,155,55.515368
-117.0,117,55.560596
-163.0,163,55.618017
-157.0,157,55.66866
-154.0,154,55.712256
-161.0,161,55.762014
-157.0,157,55.809145
-153.0,153,55.854361
-155.0,155,55.89628
-169.0,169,55.947846
-154.0,154,55.995137
-170.0,170,56.040659
-99.0,99,56.06872
-156.0,156,56.115426
-113.0,113,56.14736
-137.0,137,56.186924
-119.0,119,56.218807
-118.0,118,56.261708
-116.0,116,56.299751
-119.0,119,56.343805
-154.0,154,56.405916
-128.0,128,56.451232
-116.0,116,56.486762
-115.0,115,56.524105
-118.0,118,56.56873
-122.0,122,56.611159
-120.0,120,56.655327
-181.0,181,56.714265
-109.0,109,56.749078
-114.0,114,56.786611
-114.0,114,56.823755
-121.0,121,56.862597
-97.0,97,56.889825
-119.0,119,56.923431
-119.0,119,56.95941
-160.0,160,57.013907
-113.0,113,57.047416
-119.0,119,57.081904
-113.0,113,57.11402
-159.0,159,57.1594
-117.0,117,57.194577
-111.0,111,57.228921
-160.0,160,57.273953
-160.0,160,57.318463
-117.0,117,57.350475
-152.0,152,57.393814
-117.0,117,57.429269
-136.0,136,57.466026
-168.0,168,57.515493
-116.0,116,57.550556
-158.0,158,57.597874
-167.0,167,57.643625
-149.0,149,57.702509
-142.0,142,57.749722
-150.0,150,57.797029
-173.0,173,57.84835
-170.0,170,57.895756
-111.0,111,57.931627
-120.0,120,57.969737
-116.0,116,58.00247
-158.0,158,58.056582
-113.0,113,58.108685
-148.0,148,58.156154
-94.0,94,58.186117
-200.0,200,58.246574
-200.0,200,58.311137
-106.0,106,58.342973
-162.0,162,58.388295
-159.0,159,58.433436
-105.0,105,58.46376
-162.0,162,58.509909
-102.0,102,58.541096
-200.0,200,58.595845
-164.0,164,58.644085
-169.0,169,58.694093
-160.0,160,58.739957
-148.0,148,58.782053
-88.0,88,58.810942
-200.0,200,58.866262
-167.0,167,58.915571
-200.0,200,58.969872
-200.0,200,59.030731
-151.0,151,59.077724
-153.0,153,59.126435
-149.0,149,59.169452
-163.0,163,59.217913
-158.0,158,59.2638
-154.0,154,59.309069
-155.0,155,59.350189
-156.0,156,59.399537
-140.0,140,59.441599
-117.0,117,59.476418
-170.0,170,59.527004
-118.0,118,59.563837
-89.0,89,59.591613
-101.0,101,59.619116
-125.0,125,59.65527
-120.0,120,59.689702
-182.0,182,59.744162
-162.0,162,59.789411
-153.0,153,59.830304
-112.0,112,59.864302
-110.0,110,59.909375
-118.0,118,59.952407
-111.0,111,59.991953
-127.0,127,60.042138
-143.0,143,60.100168
-117.0,117,60.135899
-128.0,128,60.174281
-155.0,155,60.228172
-147.0,147,60.272084
-157.0,157,60.319485
-144.0,144,60.361564
-152.0,152,60.405926
-107.0,107,60.437554
-156.0,156,60.479782
-106.0,106,60.511279
-91.0,91,60.540868
-131.0,131,60.577867
-150.0,150,60.62047
-149.0,149,60.675972
-146.0,146,60.724636
-189.0,189,60.78315
-109.0,109,60.813602
-189.0,189,60.872358
-157.0,157,60.92373
-158.0,158,60.970465
-109.0,109,61.002165
-111.0,111,61.033634
-106.0,106,61.064014
-107.0,107,61.095839
-200.0,200,61.150607
-106.0,106,61.182114
-157.0,157,61.228922
-130.0,130,61.265765
-138.0,138,61.305811
-106.0,106,61.33377
-158.0,158,61.381616
-118.0,118,61.417181
-111.0,111,61.445776
-169.0,169,61.497427
-134.0,134,61.538439
-179.0,179,61.592616
-187.0,187,61.644011
-132.0,132,61.684486
-133.0,133,61.723371
-200.0,200,61.778314
-134.0,134,61.818499
-115.0,115,61.850725
-122.0,122,61.888782
-115.0,115,61.921262
-110.0,110,61.953116
-168.0,168,61.999342
-187.0,187,62.05541
-120.0,120,62.091552
-137.0,137,62.133536
-127.0,127,62.170431
-140.0,140,62.215104
-114.0,114,62.247662
-118.0,118,62.280263
-112.0,112,62.312123
-199.0,199,62.368704
-116.0,116,62.404034
-137.0,137,62.440896
-159.0,159,62.485683
-156.0,156,62.533131
-99.0,99,62.562011
-114.0,114,62.596064
-192.0,192,62.651425
-114.0,114,62.68543
-196.0,196,62.744009
-115.0,115,62.775811
-153.0,153,62.816998
-111.0,111,62.855867
-144.0,144,62.901433
-115.0,115,62.9397
-152.0,152,62.985139
-159.0,159,63.037562
-110.0,110,63.072765
-117.0,117,63.107667
-157.0,157,63.156817
-118.0,118,63.19238
-140.0,140,63.234559
-142.0,142,63.275125
-123.0,123,63.31249
-112.0,112,63.34679
-138.0,138,63.384122
-142.0,142,63.424775
-137.0,137,63.468287
-140.0,140,63.509165
-116.0,116,63.545338
-166.0,166,63.592311
-200.0,200,63.651615
-126.0,126,63.687699
-137.0,137,63.729859
-200.0,200,63.788514
-154.0,154,63.830075
-143.0,143,63.873197
-150.0,150,63.914575
-200.0,200,63.973095
-86.0,86,63.996394
-181.0,181,64.052726
-109.0,109,64.080823
-174.0,174,64.130092
-142.0,142,64.170922
-200.0,200,64.233899
-152.0,152,64.275352
-175.0,175,64.324404
-147.0,147,64.36509
-117.0,117,64.403172
-184.0,184,64.45417
-191.0,191,64.510546
-150.0,150,64.554356
-162.0,162,64.607065
-167.0,167,64.653512
-109.0,109,64.685632
-155.0,155,64.730615
-181.0,181,64.783202
-167.0,167,64.829245
-159.0,159,64.874183
-111.0,111,64.905502
-122.0,122,64.946082
-179.0,179,64.99614
-200.0,200,65.053185
-173.0,173,65.103199
-200.0,200,65.164219
-149.0,149,65.20566
-154.0,154,65.250506
-132.0,132,65.291278
-129.0,129,65.334607
-142.0,142,65.378499
-180.0,180,65.431552
-118.0,118,65.468554
-169.0,169,65.51803
-115.0,115,65.550666
-182.0,182,65.60442
-200.0,200,65.659463
-145.0,145,65.70555
-140.0,140,65.746212
-146.0,146,65.786988
-136.0,136,65.855867
-178.0,178,65.934671
-119.0,119,66.03259
-137.0,137,66.080062
-136.0,136,66.126778
-132.0,132,66.171656
-113.0,113,66.211282
-193.0,193,66.274393
-125.0,125,66.311442
-146.0,146,66.369076
-126.0,126,66.407077
-116.0,116,66.446416
-187.0,187,66.499282
-108.0,108,66.535778
-163.0,163,66.585204
-179.0,179,66.638267
-123.0,123,66.675919
-160.0,160,66.764036
-110.0,110,66.799644
-150.0,150,66.844287
-88.0,88,66.871873
-159.0,159,66.925828
-161.0,161,66.974958
-161.0,161,67.022235
-166.0,166,67.070021
-165.0,165,67.124914
-165.0,165,67.172745
-151.0,151,67.21448
-168.0,168,67.26565
-145.0,145,67.314574
-148.0,148,67.356882
-153.0,153,67.403338
-178.0,178,67.461087
-144.0,144,67.507192
-92.0,92,67.536038
-154.0,154,67.595465
-154.0,154,67.651956
-154.0,154,67.703023
-151.0,151,67.74933
-166.0,166,67.798439
-155.0,155,67.845046
-152.0,152,67.892244
-117.0,117,67.924547
-162.0,162,67.969856
-148.0,148,68.011467
-146.0,146,68.055688
-180.0,180,68.109495
-157.0,157,68.155126
-171.0,171,68.213824
-153.0,153,68.265939
-162.0,162,68.314893
-141.0,141,68.356296
-163.0,163,68.402303
-157.0,157,68.450829
-156.0,156,68.492954
-155.0,155,68.537927
-149.0,149,68.579686
-171.0,171,68.633598
-125.0,125,68.66994
-152.0,152,68.711364
-162.0,162,68.756899
-200.0,200,68.817171
-88.0,88,68.840225
-143.0,143,68.880796
-116.0,116,68.916758
-200.0,200,68.973939
-157.0,157,69.020981
-117.0,117,69.053366
-149.0,149,69.098885
-147.0,147,69.143779
-195.0,195,69.199941
-147.0,147,69.245419
-113.0,113,69.278201
-200.0,200,69.341648
-132.0,132,69.38101
-160.0,160,69.430659
-190.0,190,69.492433
-166.0,166,69.547963
-154.0,154,69.603316
-183.0,183,69.662382
-117.0,117,69.700635
-105.0,105,69.732347
-177.0,177,69.78836
-161.0,161,69.835683
-112.0,112,69.868662
-126.0,126,69.907516
-177.0,177,69.958312
-150.0,150,70.005216
-126.0,126,70.038955
-200.0,200,70.100822
-151.0,151,70.141977
-117.0,117,70.177634
-200.0,200,70.233152
-182.0,182,70.291787
-126.0,126,70.324608
-191.0,191,70.379627
-122.0,122,70.4157
-117.0,117,70.450224
-161.0,161,70.496214
-120.0,120,70.532454
-129.0,129,70.569143
-117.0,117,70.60359
-166.0,166,70.653474
-159.0,159,70.699008
-185.0,185,70.749708
-113.0,113,70.784128
-116.0,116,70.817962
-98.0,98,70.848988
-130.0,130,70.885885
-182.0,182,70.93897
-139.0,139,70.979878
-152.0,152,71.022659
-163.0,163,71.069627
-119.0,119,71.107296
-167.0,167,71.152836
-114.0,114,71.18436
-184.0,184,71.238064
-115.0,115,71.277896
-179.0,179,71.329699
-200.0,200,71.388327
-154.0,154,71.431027
-186.0,186,71.487387
-161.0,161,71.53257
-120.0,120,71.568552
-146.0,146,71.610826
-192.0,192,71.670222
-200.0,200,71.72609
-200.0,200,71.784654
-128.0,128,71.821079
-195.0,195,71.881224
-136.0,136,71.919067
-153.0,153,71.964603
-200.0,200,72.023402
-180.0,180,72.075973
-113.0,113,72.107985
-148.0,148,72.149227
-111.0,111,72.180518
-114.0,114,72.216082
-116.0,116,72.249702
-150.0,150,72.294625
-123.0,123,72.327003
-159.0,159,72.375177
-200.0,200,72.433276
-149.0,149,72.474748
-132.0,132,72.510964
-151.0,151,72.558428
-110.0,110,72.590042
-169.0,169,72.635677
-164.0,164,72.685705
-147.0,147,72.733732
-156.0,156,72.780228
-107.0,107,72.808171
-107.0,107,72.839836
-152.0,152,72.882976
-109.0,109,72.91526
-173.0,173,72.964936
-173.0,173,73.014453
-120.0,120,73.049786
-190.0,190,73.105148
-200.0,200,73.163284
-161.0,161,73.208972
-156.0,156,73.256478
-116.0,116,73.288958
-93.0,93,73.315988
-156.0,156,73.35723
-158.0,158,73.404753
-157.0,157,73.449842
-163.0,163,73.494848
-118.0,118,73.530666
-114.0,114,73.564776
-160.0,160,73.61192
-104.0,104,73.639545
-107.0,107,73.670687
-112.0,112,73.705374
-92.0,92,73.732566
-119.0,119,73.764518
-158.0,158,73.809139
-159.0,159,73.85713
-155.0,155,73.902438
-170.0,170,73.948433
-157.0,157,73.99326
-168.0,168,74.047212
-200.0,200,74.102052
-95.0,95,74.129369
-158.0,158,74.1757
-180.0,180,74.229419
-99.0,99,74.256944
-164.0,164,74.306
-200.0,200,74.360569
-164.0,164,74.40963
-164.0,164,74.458402
-155.0,155,74.499945
-174.0,174,74.5495
-162.0,162,74.599267
-159.0,159,74.644569
-95.0,95,74.67684
-166.0,166,74.730314
-177.0,177,74.79401
-90.0,90,74.819845
-200.0,200,74.883637
-98.0,98,74.91341
-94.0,94,74.944411
-175.0,175,74.998813
-158.0,158,75.044313
-200.0,200,75.105311
-151.0,151,75.148934
-162.0,162,75.198599
-94.0,94,75.22209
-200.0,200,75.280586
-156.0,156,75.329264
-200.0,200,75.387764
-165.0,165,75.435868
-197.0,197,75.494607
-156.0,156,75.543935
-162.0,162,75.593067
-162.0,162,75.640532
-100.0,100,75.672018
-200.0,200,75.733405
-162.0,162,75.780698
-98.0,98,75.80868
-200.0,200,75.864952
-200.0,200,75.928768
-159.0,159,75.974124
-187.0,187,76.027999
-165.0,165,76.080848
-200.0,200,76.140999
-109.0,109,76.174366
-115.0,115,76.209312
-154.0,154,76.255863
-154.0,154,76.299572
-200.0,200,76.357607
-200.0,200,76.413328
-200.0,200,76.474694
-159.0,159,76.5213
-200.0,200,76.576085
-165.0,165,76.624613
-200.0,200,76.679249
-153.0,153,76.725542
-200.0,200,76.780173
-103.0,103,76.811076
-159.0,159,76.857312
-157.0,157,76.903868
-157.0,157,76.950496
-100.0,100,76.981456
-200.0,200,77.035726
-153.0,153,77.082805
-200.0,200,77.140035
-200.0,200,77.200264
-200.0,200,77.255922
-200.0,200,77.316417
-200.0,200,77.372983
-153.0,153,77.418317
-200.0,200,77.472398
-200.0,200,77.532575
-200.0,200,77.589609
-157.0,157,77.638303
-155.0,155,77.684388
-167.0,167,77.731334
-200.0,200,77.791439
-149.0,149,77.834926
-88.0,88,77.858247
-200.0,200,77.9197
-200.0,200,77.975953
-200.0,200,78.034409
-171.0,171,78.084478
-160.0,160,78.131327
-200.0,200,78.18562
-200.0,200,78.243383
-200.0,200,78.299183
-200.0,200,78.362531
-171.0,171,78.412593
-184.0,184,78.46997
-153.0,153,78.512114
-165.0,165,78.563823
-200.0,200,78.620005
-154.0,154,78.665197
-200.0,200,78.719925
-172.0,172,78.770043
-150.0,150,78.810746
-166.0,166,78.859519
-200.0,200,78.913877
-200.0,200,78.973028
-200.0,200,79.02751
-160.0,160,79.072676
-154.0,154,79.117018
-170.0,170,79.167293
-168.0,168,79.212734
-183.0,183,79.266156
-160.0,160,79.333383
-200.0,200,79.409074
-200.0,200,79.467102
-86.0,86,79.496714
-163.0,163,79.555582
-158.0,158,79.611635
-200.0,200,79.667754
-200.0,200,79.727641
-200.0,200,79.78389
-158.0,158,79.831436
-200.0,200,79.890817
-200.0,200,79.946903
-161.0,161,79.998498
-170.0,170,80.082561
-162.0,162,80.135114
-92.0,92,80.164864
-97.0,97,80.198616
-159.0,159,80.249467
-164.0,164,80.296501
-156.0,156,80.342789
-161.0,161,80.388466
-100.0,100,80.418437
-200.0,200,80.477692
-165.0,165,80.523803
-169.0,169,80.574768
-170.0,170,80.623263
-92.0,92,80.650345
-175.0,175,80.700539
-200.0,200,80.755123
-119.0,119,80.794782
-180.0,180,80.845122
-172.0,172,80.895855
-181.0,181,80.9515
-162.0,162,81.003869
-200.0,200,81.066103
-111.0,111,81.098313
-156.0,156,81.140164
-158.0,158,81.186814
-153.0,153,81.232089
-159.0,159,81.279112
-175.0,175,81.329073
-154.0,154,81.376621
-151.0,151,81.424629
-126.0,126,81.46158
-124.0,124,81.494377
-164.0,164,81.546201
-174.0,174,81.596119
-167.0,167,81.643999
-115.0,115,81.6763
-89.0,89,81.705407
-156.0,156,81.749587
-134.0,134,81.789541
-188.0,188,81.845985
-118.0,118,81.883772
-200.0,200,81.944995
-116.0,116,81.982809
-147.0,147,82.027114
-117.0,117,82.066079
-174.0,174,82.119763
-121.0,121,82.155521
-163.0,163,82.201109
-117.0,117,82.234693
-128.0,128,82.271182
-200.0,200,82.329051
-128.0,128,82.365254
-107.0,107,82.394684
-133.0,133,82.434688
-115.0,115,82.466645
-117.0,117,82.498256
-152.0,152,82.544368
-130.0,130,82.580537
-154.0,154,82.621983
-167.0,167,82.670526
-138.0,138,82.708692
-200.0,200,82.76618
-132.0,132,82.802434
-170.0,170,82.851775
-137.0,137,82.889719
-133.0,133,82.929748
-148.0,148,82.971375
-200.0,200,83.025894
-192.0,192,83.084116
-111.0,111,83.11556
-123.0,123,83.151583
-133.0,133,83.187639
-122.0,122,83.225275
-123.0,123,83.260778
-180.0,180,83.310652
-132.0,132,83.346958
-116.0,116,83.381583
-141.0,141,83.423411
-193.0,193,83.477367
-192.0,192,83.534419
-200.0,200,83.598333
-140.0,140,83.639081
-195.0,195,83.693121
-126.0,126,83.729135
-114.0,114,83.7623
-200.0,200,83.817128
-157.0,157,83.861497
-122.0,122,83.897317
-149.0,149,83.93947
-133.0,133,83.975398
-167.0,167,84.023874
-200.0,200,84.078694
-155.0,155,84.125355
-116.0,116,84.157768
-200.0,200,84.215882
-118.0,118,84.248049
-200.0,200,84.307385
-117.0,117,84.339143
-127.0,127,84.375027
-175.0,175,84.424315
-192.0,192,84.479686
-123.0,123,84.513955
-190.0,190,84.568083
-119.0,119,84.603461
-152.0,152,84.64579
-138.0,138,84.686011
-200.0,200,84.740913
-195.0,195,84.79849
-196.0,196,84.85391
-186.0,186,84.903643
-152.0,152,84.947546
-124.0,124,84.983399
-176.0,176,85.034418
-136.0,136,85.070869
-117.0,117,85.108204
-189.0,189,85.169047
-108.0,108,85.205736
-178.0,178,85.257999
-127.0,127,85.294285
-159.0,159,85.339815
-120.0,120,85.377134
-186.0,186,85.426921
-164.0,164,85.473393
-148.0,148,85.521197
-131.0,131,85.562153
-131.0,131,85.602565
-116.0,116,85.63642
-114.0,114,85.67136
-158.0,158,85.722073
-110.0,110,85.754445
-149.0,149,85.800668
-126.0,126,85.836217
-108.0,108,85.870744
-133.0,133,85.910633
-145.0,145,85.956377
-200.0,200,86.015904
-172.0,172,86.068584
-152.0,152,86.11266
-151.0,151,86.160436
-156.0,156,86.204447
-150.0,150,86.251809
-155.0,155,86.299692
-115.0,115,86.332339
-157.0,157,86.379771
-170.0,170,86.429147
-135.0,135,86.470666
-161.0,161,86.518523
-150.0,150,86.562887
-164.0,164,86.611743
-99.0,99,86.639404
-112.0,112,86.672683
-164.0,164,86.723336
-172.0,172,86.774725
-198.0,198,86.835284
-169.0,169,86.883914
-173.0,173,86.935599
-162.0,162,86.983935
-154.0,154,87.0309
-163.0,163,87.079309
-142.0,142,87.122109
-165.0,165,87.172599
-160.0,160,87.221105
-124.0,124,87.260197
-171.0,171,87.311533
-181.0,181,87.367226
-172.0,172,87.419376
-149.0,149,87.464037
-94.0,94,87.493719
-94.0,94,87.523144
-149.0,149,87.566081
-93.0,93,87.594153
-174.0,174,87.645437
-133.0,133,87.685031
-151.0,151,87.73111
-164.0,164,87.77954
-158.0,158,87.825878
-127.0,127,87.866158
-159.0,159,87.921879
-91.0,91,87.946069
-105.0,105,87.978153
-123.0,123,88.018774
-154.0,154,88.061046
-164.0,164,88.106971
-147.0,147,88.156153
-159.0,159,88.207337
-184.0,184,88.26025
-160.0,160,88.310779
-158.0,158,88.360487
-111.0,111,88.398492
-147.0,147,88.44549
-155.0,155,88.495767
-101.0,101,88.527193
-145.0,145,88.573819
-174.0,174,88.6298
-185.0,185,88.690309
-91.0,91,88.716333
-183.0,183,88.825302
-154.0,154,88.872634
-153.0,153,88.924222
-150.0,150,88.970259
-154.0,154,89.02668
-173.0,173,89.0866
